step,phase,t,speed_cmd,heading_cmd,x,y,heading,speed
220,speed_hold_return_0.05_t0,22.0,0.05,3.141592653589793,-0.017203491181135178,1.472877860069275,-3.1415927410125732,0.05000000074505806
221,speed_hold_return_0.05_t0,22.1,0.05,3.141592653589793,-0.012372123077511787,1.3060722351074219,-3.1415927410125732,0.05000000074505806
222,speed_hold_return_0.05_t0,22.200000000000003,0.05,3.141592653589793,-0.008002424612641335,1.1273666620254517,-3.1415927410125732,0.05000000074505806
223,speed_hold_return_0.05_t0,22.3,0.05,3.141592653589793,-0.0056235576048493385,1.038925051689148,-3.1415927410125732,0.05000000074505806
224,speed_hold_return_0.05_t0,22.400000000000002,0.05,3.141592653589793,-0.0009674365282990038,0.8700768351554871,-3.1415927410125732,0.05000000074505806
225,speed_hold_return_0.05_t0,22.5,0.05,3.141592653589793,0.007497233338654041,0.7000794410705566,-3.1415927410125732,0.05000000074505806
226,speed_hold_return_0.05_t0,22.6,0.05,3.141592653589793,0.011173213832080364,0.6141839027404785,-3.1415927410125732,0.05000000074505806
227,speed_hold_return_0.05_t0,22.700000000000003,0.05,3.141592653589793,0.021731749176979065,0.36113983392715454,-3.1415927410125732,0.05000000074505806
228,speed_zero_return_0.05_t0,22.8,0.0,3.141592653589793,0.02217341959476471,0.2760632336139679,-3.1415927410125732,0.0
229,speed_zero_return_0.05_t0,22.900000000000002,0.0,3.141592653589793,0.02184808813035488,0.14157554507255554,-3.1415927410125732,0.0
230,speed_zero_return_0.05_t0,23.0,0.0,3.141592653589793,0.024143295362591743,0.08756234496831894,-3.1415927410125732,0.0
231,speed_zero_return_0.05_t0,23.1,0.0,3.141592653589793,0.026960868388414383,0.006262178998440504,-3.1415927410125732,0.0
232,speed_zero_return_0.05_t0,23.200000000000003,0.0,3.141592653589793,0.026919124647974968,-0.020154546946287155,-3.1415927410125732,0.0
233,speed_zero_return_0.05_t0,23.3,0.0,3.141592653589793,0.027034394443035126,-0.023587102070450783,-3.1415927410125732,0.0
234,speed_zero_return_0.05_t0,23.400000000000002,0.0,3.141592653589793,0.02717740461230278,-0.028257912024855614,-3.1415927410125732,0.0
235,speed_zero_return_0.05_t0,23.5,0.0,3.141592653589793,0.02725234441459179,-0.02722030133008957,-3.1415927410125732,0.0
236,speed_zero_return_0.05_t0,23.6,0.0,3.141592653589793,0.027278831228613853,-0.02704135701060295,-3.1415927410125732,0.0
237,speed_zero_return_0.05_t0,23.700000000000003,0.0,3.141592653589793,0.027288220822811127,-0.028903508558869362,-3.1415927410125732,0.0
238,speed_zero_return_0.05_t0,23.8,0.0,3.141592653589793,0.027424406260252,-0.029393579810857773,-3.1415927410125732,0.0
239,speed_zero_return_0.05_t0,23.900000000000002,0.0,3.141592653589793,0.02737840637564659,-0.02890198864042759,-3.1415927410125732,0.0
240,speed_zero_return_0.05_t0,24.0,0.0,3.141592653589793,0.027385326102375984,-0.029531873762607574,-3.1415927410125732,0.0
241,speed_zero_return_0.05_t0,24.1,0.0,3.141592653589793,0.027390383183956146,-0.030857263132929802,-3.1415927410125732,0.0
242,speed_zero_return_0.05_t0,24.200000000000003,0.0,3.141592653589793,0.02732614241540432,-0.03044848144054413,-3.1415927410125732,0.0
243,speed_zero_return_0.05_t0,24.3,0.0,3.141592653589793,0.027329420670866966,-0.029997490346431732,-3.1415927410125732,0.0
244,speed_zero_return_0.05_t0,24.400000000000002,0.0,3.141592653589793,0.02735188975930214,-0.031138861551880836,-3.1415927410125732,0.0
245,speed_zero_return_0.05_t0,24.5,0.0,3.141592653589793,0.027288462966680527,-0.031305886805057526,-3.1415927410125732,0.0
246,speed_zero_return_0.05_t0,24.6,0.0,3.141592653589793,0.027292244136333466,-0.03055882640182972,-3.1415927410125732,0.0
247,speed_zero_return_0.05_t0,24.700000000000003,0.0,3.141592653589793,0.02729540504515171,-0.03219406306743622,-3.1415927410125732,0.0
248,speed_zero_return_0.05_t0,24.8,0.0,3.141592653589793,0.02729116380214691,-0.03218696266412735,-3.1415927410125732,0.0
249,speed_zero_return_0.05_t0,24.900000000000002,0.0,3.141592653589793,0.027290794998407364,-0.03135021775960922,-3.1415927410125732,0.0
250,speed_zero_return_0.05_t0,25.0,0.0,3.141592653589793,0.02729756571352482,-0.03250240162014961,-3.1415927410125732,0.0
251,speed_zero_return_0.05_t0,25.1,0.0,3.141592653589793,0.027315277606248856,-0.032062266021966934,-3.1415927410125732,0.0
252,speed_zero_return_0.05_t0,25.200000000000003,0.0,3.141592653589793,0.027299687266349792,-0.032253947108983994,-3.1415927410125732,0.0
253,speed_zero_return_0.05_t0,25.3,0.0,3.141592653589793,0.027304327115416527,-0.03258306533098221,-3.1415927410125732,0.0
254,speed_zero_return_0.05_t0,25.400000000000002,0.0,3.141592653589793,0.02731834165751934,-0.03236781060695648,-3.1415927410125732,0.0
255,speed_zero_return_0.05_t0,25.5,0.0,3.141592653589793,0.027325790375471115,-0.032654669135808945,-3.1415927410125732,0.0
256,speed_zero_return_0.05_t0,25.6,0.0,3.141592653589793,0.02731865458190441,-0.032670047134160995,-3.1415927410125732,0.0
257,speed_zero_return_0.05_t0,25.700000000000003,0.0,3.141592653589793,0.027320895344018936,-0.032886289060115814,-3.1415927410125732,0.0
258,heading_step_reset_0.05_t0,25.8,0.0,0.0,0.027324287220835686,-0.03285929560661316,0.0,0.0
259,heading_step_reset_0.05_t0,25.900000000000002,0.0,0.0,0.030032450333237648,-0.030478037893772125,0.0,0.0
260,heading_step_reset_0.05_t0,26.0,0.0,0.0,0.030763207003474236,-0.023586316034197807,0.0,0.0
261,heading_step_reset_0.05_t0,26.1,0.0,0.0,0.030253004282712936,-0.025044839829206467,0.0,0.0
262,heading_step_reset_0.05_t0,26.200000000000003,0.0,0.0,0.03007272072136402,-0.028618860989809036,0.0,0.0
263,heading_step_reset_0.05_t0,26.3,0.0,0.0,0.03022943064570427,-0.025408916175365448,0.0,0.0
264,heading_step_reset_0.05_t0,26.400000000000002,0.0,0.0,0.030003581196069717,-0.024755429476499557,0.0,0.0
265,heading_step_reset_0.05_t0,26.5,0.0,0.0,0.02977774105966091,-0.0279124453663826,0.0,0.0
266,heading_step_reset_0.05_t0,26.6,0.0,0.0,0.029787130653858185,-0.02790062129497528,0.0,0.0
267,heading_step_reset_0.05_t0,26.700000000000003,0.0,0.0,0.029850874096155167,-0.02510191686451435,0.0,0.0
268,heading_step_reset_0.05_t0,26.8,0.0,0.0,0.02978322096168995,-0.027883080765604973,0.0,0.0
269,heading_step_reset_0.05_t0,26.900000000000002,0.0,0.0,0.02979082614183426,-0.02756701409816742,0.0,0.0
270,heading_step_reset_0.05_t0,27.0,0.0,0.0,0.02983674965798855,-0.02504141256213188,0.0,0.0
271,heading_step_reset_0.05_t0,27.1,0.0,0.0,0.029742278158664703,-0.028980759903788567,0.0,0.0
272,heading_step_reset_0.05_t0,27.200000000000003,0.0,0.0,0.029733944684267044,-0.028999507427215576,0.0,0.0
273,heading_step_reset_0.05_t0,27.3,0.0,0.0,0.029753349721431732,-0.026398422196507454,0.0,0.0
274,heading_step_reset_0.05_t0,27.400000000000002,0.0,0.0,0.029751677066087723,-0.026506397873163223,0.0,0.0
275,heading_step_reset_0.05_t0,27.5,0.0,0.0,0.029735269024968147,-0.028731459751725197,0.0,0.0
276,heading_step_reset_0.05_t0,27.6,0.0,0.0,0.02977273240685463,-0.0271536186337471,0.0,0.0
277,heading_step_reset_0.05_t0,27.700000000000003,0.0,0.0,0.02977825328707695,-0.026954233646392822,0.0,0.0
278,heading_step_reset_0.05_t0,27.8,0.0,0.0,0.029732611030340195,-0.02853865548968315,0.0,0.0
279,heading_step_reset_0.05_t0,27.900000000000002,0.0,0.0,0.029747560620307922,-0.0279733557254076,0.0,0.0
280,heading_step_reset_0.05_t0,28.0,0.0,0.0,0.029736997559666634,-0.027745090425014496,0.0,0.0
281,heading_step_reset_0.05_t0,28.1,0.0,0.0,0.02974945306777954,-0.02832133322954178,0.0,0.0
282,heading_step_reset_0.05_t0,28.200000000000003,0.0,0.0,0.02973354049026966,-0.02753247506916523,0.0,0.0
283,heading_step_reset_0.05_t0,28.3,0.0,0.0,0.029751095920801163,-0.02824471890926361,0.0,0.0
284,heading_step_reset_0.05_t0,28.400000000000002,0.0,0.0,0.02974494732916355,-0.028004299849271774,0.0,0.0
285,heading_step_reset_0.05_t0,28.5,0.0,0.0,0.029746700078248978,-0.02799011394381523,0.0,0.0
286,heading_step_reset_0.05_t0,28.6,0.0,0.0,0.02974843420088291,-0.028206313028931618,0.0,0.0
287,heading_step_reset_0.05_t0,28.700000000000003,0.0,0.0,0.0297428909689188,-0.028050102293491364,0.0,0.0
288,speed_hold_out_0.08_t0,28.8,0.08,0.0,0.029749484732747078,-0.02814696729183197,0.0,0.07941176742315292
289,speed_hold_out_0.08_t0,28.900000000000002,0.08,0.0,0.029384078457951546,-0.015698470175266266,0.0,0.07941176742315292
290,speed_hold_out_0.08_t0,29.0,0.08,0.0,0.025675280019640923,0.027613215148448944,0.0,0.07941176742315292
291,speed_hold_out_0.08_t0,29.1,0.08,0.0,0.023926792666316032,0.13504663109779358,0.0,0.07941176742315292
292,speed_hold_out_0.08_t0,29.200000000000003,0.08,0.0,0.017948029562830925,0.3230550289154053,0.0,0.07941176742315292
293,speed_hold_out_0.08_t0,29.3,0.08,0.0,0.010463769547641277,0.5770366787910461,0.0,0.07941176742315292
294,speed_hold_out_0.08_t0,29.400000000000002,0.08,0.0,0.0057980637066066265,0.7161083817481995,0.0,0.07941176742315292
295,speed_hold_out_0.08_t0,29.5,0.08,0.0,-0.00137143034953624,0.9882786273956299,0.0,0.07941176742315292
296,speed_hold_out_0.08_t0,29.6,0.08,0.0,-0.0024178700987249613,1.2560406923294067,0.0,0.07941176742315292
297,speed_hold_out_0.08_t0,29.700000000000003,0.08,0.0,-0.0029604353476315737,1.3971049785614014,0.0,0.07941176742315292
298,speed_hold_out_0.08_t0,29.8,0.08,0.0,-0.008590590208768845,1.7971452474594116,0.0,0.07941176742315292
299,speed_hold_out_0.08_t0,29.900000000000002,0.08,0.0,-0.011438688263297081,1.929560661315918,0.0,0.07941176742315292
300,speed_zero_out_0.08_t0,30.0,0.0,0.0,-0.017327066510915756,2.1980950832366943,0.0,0.0
301,speed_zero_out_0.08_t0,30.1,0.0,0.0,-0.01839344948530197,2.314267635345459,0.0,0.0
302,speed_zero_out_0.08_t0,30.200000000000003,0.0,0.0,-0.023834228515625,2.4892733097076416,0.0,0.0
303,speed_zero_out_0.08_t0,30.3,0.0,0.0,-0.02577153593301773,2.6031267642974854,0.0,0.0
304,speed_zero_out_0.08_t0,30.400000000000002,0.0,0.0,-0.025519737973809242,2.6401970386505127,0.0,0.0
305,speed_zero_out_0.08_t0,30.5,0.0,0.0,-0.025984741747379303,2.672663688659668,0.0,0.0
306,speed_zero_out_0.08_t0,30.6,0.0,0.0,-0.025957582518458366,2.6831514835357666,0.0,0.0
307,speed_zero_out_0.08_t0,30.700000000000003,0.0,0.0,-0.02569258026778698,2.6860504150390625,0.0,0.0
308,speed_zero_out_0.08_t0,30.8,0.0,0.0,-0.02548893727362156,2.695202112197876,0.0,0.0
309,speed_zero_out_0.08_t0,30.900000000000002,0.0,0.0,-0.025136906653642654,2.6960039138793945,0.0,0.0
310,speed_zero_out_0.08_t0,31.0,0.0,0.0,-0.024920588359236717,2.6920318603515625,0.0,0.0
311,speed_zero_out_0.08_t0,31.1,0.0,0.0,-0.025031644850969315,2.697378158569336,0.0,0.0
312,speed_zero_out_0.08_t0,31.200000000000003,0.0,0.0,-0.02472759038209915,2.6969571113586426,0.0,0.0
313,speed_zero_out_0.08_t0,31.3,0.0,0.0,-0.02445518784224987,2.693783760070801,0.0,0.0
314,speed_zero_out_0.08_t0,31.400000000000002,0.0,0.0,-0.024596847593784332,2.6967196464538574,0.0,0.0
315,speed_zero_out_0.08_t0,31.5,0.0,0.0,-0.02459065429866314,2.697634220123291,0.0,0.0
316,speed_zero_out_0.08_t0,31.6,0.0,0.0,-0.024421604350209236,2.695345163345337,0.0,0.0
317,speed_zero_out_0.08_t0,31.700000000000003,0.0,0.0,-0.02464926987886429,2.6983935832977295,0.0,0.0
318,speed_zero_out_0.08_t0,31.8,0.0,0.0,-0.024736784398555756,2.697174310684204,0.0,0.0
319,speed_zero_out_0.08_t0,31.900000000000002,0.0,0.0,-0.024655435234308243,2.695651054382324,0.0,0.0
320,speed_zero_out_0.08_t0,32.0,0.0,0.0,-0.02485104650259018,2.699392318725586,0.0,0.0
321,speed_zero_out_0.08_t0,32.1,0.0,0.0,-0.025006551295518875,2.6969962120056152,0.0,0.0
322,speed_zero_out_0.08_t0,32.2,0.0,0.0,-0.02499176748096943,2.696410894393921,0.0,0.0
323,speed_zero_out_0.08_t0,32.300000000000004,0.0,0.0,-0.024930087849497795,2.6991922855377197,0.0,0.0
324,speed_zero_out_0.08_t0,32.4,0.0,0.0,-0.02501676231622696,2.6988120079040527,0.0,0.0
325,speed_zero_out_0.08_t0,32.5,0.0,0.0,-0.025063633918762207,2.6970162391662598,0.0,0.0
326,speed_zero_out_0.08_t0,32.6,0.0,0.0,-0.024967510253190994,2.699448585510254,0.0,0.0
327,speed_zero_out_0.08_t0,32.7,0.0,0.0,-0.024982398375868797,2.6987991333007812,0.0,0.0
328,speed_zero_out_0.08_t0,32.800000000000004,0.0,0.0,-0.025048203766345978,2.698317766189575,0.0,0.0
329,speed_zero_out_0.08_t0,32.9,0.0,0.0,-0.024916239082813263,2.6992416381835938,0.0,0.0
330,heading_step_return_0.08_t0,33.0,0.0,3.141592653589793,-0.024902163073420525,2.69775390625,-3.1415927410125732,0.0
331,heading_step_return_0.08_t0,33.1,0.0,3.141592653589793,-0.022819314152002335,2.695570468902588,-3.1415927410125732,0.0
332,heading_step_return_0.08_t0,33.2,0.0,3.141592653589793,-0.022057190537452698,2.6871140003204346,-3.1415927410125732,0.0
333,heading_step_return_0.08_t0,33.300000000000004,0.0,3.141592653589793,-0.022870898246765137,2.6847171783447266,-3.1415927410125732,0.0
334,heading_step_return_0.08_t0,33.4,0.0,3.141592653589793,-0.022609887644648552,2.691073417663574,-3.1415927410125732,0.0
335,heading_step_return_0.08_t0,33.5,0.0,3.141592653589793,-0.022725533694028854,2.6890578269958496,-3.1415927410125732,0.0
336,heading_step_return_0.08_t0,33.6,0.0,3.141592653589793,-0.023724203929305077,2.6831302642822266,-3.1415927410125732,0.0
337,heading_step_return_0.08_t0,33.7,0.0,3.141592653589793,-0.02386469580233097,2.6886377334594727,-3.1415927410125732,0.0
338,heading_step_return_0.08_t0,33.800000000000004,0.0,3.141592653589793,-0.0238107368350029,2.6858608722686768,-3.1415927410125732,0.0
339,heading_step_return_0.08_t0,33.9,0.0,3.141592653589793,-0.02457251399755478,2.6827895641326904,-3.1415927410125732,0.0
340,heading_step_return_0.08_t0,34.0,0.0,3.141592653589793,-0.024860605597496033,2.685776710510254,-3.1415927410125732,0.0
341,heading_step_return_0.08_t0,34.1,0.0,3.141592653589793,-0.024786384776234627,2.684697151184082,-3.1415927410125732,0.0
342,heading_step_return_0.08_t0,34.2,0.0,3.141592653589793,-0.025133220478892326,2.6827566623687744,-3.1415927410125732,0.0
343,heading_step_return_0.08_t0,34.300000000000004,0.0,3.141592653589793,-0.025518689304590225,2.6855380535125732,-3.1415927410125732,0.0
344,heading_step_return_0.08_t0,34.4,0.0,3.141592653589793,-0.0252128466963768,2.6828231811523438,-3.1415927410125732,0.0
345,heading_step_return_0.08_t0,34.5,0.0,3.141592653589793,-0.024812001734972,2.6809115409851074,-3.1415927410125732,0.0
346,heading_step_return_0.08_t0,34.6,0.0,3.141592653589793,-0.0254435483366251,2.6853530406951904,-3.1415927410125732,0.0
347,heading_step_return_0.08_t0,34.7,0.0,3.141592653589793,-0.02540176920592785,2.6848719120025635,-3.1415927410125732,0.0
348,heading_step_return_0.08_t0,34.800000000000004,0.0,3.141592653589793,-0.02470869943499565,2.6805832386016846,-3.1415927410125732,0.0
349,heading_step_return_0.08_t0,34.9,0.0,3.141592653589793,-0.02500799670815468,2.685636281967163,-3.1415927410125732,0.0
350,heading_step_return_0.08_t0,35.0,0.0,3.141592653589793,-0.024887416511774063,2.6836981773376465,-3.1415927410125732,0.0
351,heading_step_return_0.08_t0,35.1,0.0,3.141592653589793,-0.02454255521297455,2.6800811290740967,-3.1415927410125732,0.0
352,heading_step_return_0.08_t0,35.2,0.0,3.141592653589793,-0.024707766249775887,2.6831207275390625,-3.1415927410125732,0.0
353,heading_step_return_0.08_t0,35.300000000000004,0.0,3.141592653589793,-0.02471536584198475,2.68330454826355,-3.1415927410125732,0.0
354,heading_step_return_0.08_t0,35.4,0.0,3.141592653589793,-0.024531204253435135,2.679720401763916,-3.1415927410125732,0.0
355,heading_step_return_0.08_t0,35.5,0.0,3.141592653589793,-0.024661855772137642,2.6821658611297607,-3.1415927410125732,0.0
356,heading_step_return_0.08_t0,35.6,0.0,3.141592653589793,-0.024734213948249817,2.6838464736938477,-3.1415927410125732,0.0
357,heading_step_return_0.08_t0,35.7,0.0,3.141592653589793,-0.024625170975923538,2.681605339050293,-3.1415927410125732,0.0
358,heading_step_return_0.08_t0,35.800000000000004,0.0,3.141592653589793,-0.024602003395557404,2.6805713176727295,-3.1415927410125732,0.0
359,heading_step_return_0.08_t0,35.9,0.0,3.141592653589793,-0.02472551353275776,2.6825549602508545,-3.1415927410125732,0.0
360,speed_hold_return_0.08_t0,36.0,0.08,3.141592653589793,-0.02478235960006714,2.6839592456817627,-3.1415927410125732,0.07941176742315292
361,speed_hold_return_0.08_t0,36.1,0.08,3.141592653589793,-0.025836145505309105,2.6460373401641846,-3.1415927410125732,0.07941176742315292
362,speed_hold_return_0.08_t0,36.2,0.08,3.141592653589793,-0.028924627229571342,2.5681228637695312,-3.1415927410125732,0.07941176742315292
363,speed_hold_return_0.08_t0,36.300000000000004,0.08,3.141592653589793,-0.028890619054436684,2.492323637008667,-3.1415927410125732,0.07941176742315292
364,speed_hold_return_0.08_t0,36.4,0.08,3.141592653589793,-0.028940832242369652,2.2810678482055664,-3.1415927410125732,0.07941176742315292
365,speed_hold_return_0.08_t0,36.5,0.08,3.141592653589793,-0.027849983423948288,2.032334089279175,-3.1415927410125732,0.07941176742315292
366,speed_hold_return_0.08_t0,36.6,0.08,3.141592653589793,-0.026811035349965096,1.7561559677124023,-3.1415927410125732,0.07941176742315292
367,speed_hold_return_0.08_t0,36.7,0.08,3.141592653589793,-0.02605927735567093,1.608384609222412,-3.1415927410125732,0.07941176742315292
368,speed_hold_return_0.08_t0,36.800000000000004,0.08,3.141592653589793,-0.022095510736107826,1.3409534692764282,-3.1415927410125732,0.07941176742315292
369,speed_hold_return_0.08_t0,36.9,0.08,3.141592653589793,-0.01675691455602646,1.0753823518753052,-3.1415927410125732,0.07941176742315292
370,speed_hold_return_0.08_t0,37.0,0.08,3.141592653589793,-0.015363658778369427,0.9391234517097473,-3.1415927410125732,0.07941176742315292
371,speed_hold_return_0.08_t0,37.1,0.08,3.141592653589793,-0.008131217211484909,0.5255067944526672,-3.1415927410125732,0.07941176742315292
372,speed_zero_return_0.08_t0,37.2,0.0,3.141592653589793,-0.0044818758033216,0.39019322395324707,-3.1415927410125732,0.0
373,speed_zero_return_0.08_t0,37.300000000000004,0.0,3.141592653589793,-0.0008033835911192,0.18313246965408325,-3.1415927410125732,0.0
374,speed_zero_return_0.08_t0,37.4,0.0,3.141592653589793,-0.0024607237428426743,0.08031362295150757,-3.1415927410125732,0.0
375,speed_zero_return_0.08_t0,37.5,0.0,3.141592653589793,-0.0006808225298300385,-0.05184044688940048,-3.1415927410125732,0.0
376,speed_zero_return_0.08_t0,37.6,0.0,3.141592653589793,-0.0003198626509401947,-0.0928395465016365,-3.1415927410125732,0.0
377,speed_zero_return_0.08_t0,37.7,0.0,3.141592653589793,-5.680929098161869e-05,-0.13284607231616974,-3.1415927410125732,0.0
378,speed_zero_return_0.08_t0,37.800000000000004,0.0,3.141592653589793,0.00016882344789337367,-0.1412585824728012,-3.1415927410125732,0.0
379,speed_zero_return_0.08_t0,37.9,0.0,3.141592653589793,0.00016070323181338608,-0.14756923913955688,-3.1415927410125732,0.0
380,speed_zero_return_0.08_t0,38.0,0.0,3.141592653589793,3.758590901270509e-05,-0.15621072053909302,-3.1415927410125732,0.0
381,speed_zero_return_0.08_t0,38.1,0.0,3.141592653589793,-4.319283107179217e-05,-0.15477652847766876,-3.1415927410125732,0.0
382,speed_zero_return_0.08_t0,38.2,0.0,3.141592653589793,-2.5569779609213583e-05,-0.15247568488121033,-3.1415927410125732,0.0
383,speed_zero_return_0.08_t0,38.300000000000004,0.0,3.141592653589793,-8.344078378286213e-05,-0.15549607574939728,-3.1415927410125732,0.0
384,speed_zero_return_0.08_t0,38.400000000000006,0.0,3.141592653589793,-0.00012835058441851288,-0.15571601688861847,-3.1415927410125732,0.0
385,speed_zero_return_0.08_t0,38.5,0.0,3.141592653589793,-5.390394653659314e-05,-0.15330596268177032,-3.1415927410125732,0.0
386,speed_zero_return_0.08_t0,38.6,0.0,3.141592653589793,-6.586551171494648e-05,-0.1555704027414322,-3.1415927410125732,0.0
387,speed_zero_return_0.08_t0,38.7,0.0,3.141592653589793,-3.365098336871597e-06,-0.15759895741939545,-3.1415927410125732,0.0
388,speed_zero_return_0.08_t0,38.800000000000004,0.0,3.141592653589793,9.942649921867996e-05,-0.15401466190814972,-3.1415927410125732,0.0
389,speed_zero_return_0.08_t0,38.900000000000006,0.0,3.141592653589793,0.00011921201075892895,-0.1565592885017395,-3.1415927410125732,0.0
390,speed_zero_return_0.08_t0,39.0,0.0,3.141592653589793,0.00016682017303537577,-0.15789607167243958,-3.1415927410125732,0.0
391,speed_zero_return_0.08_t0,39.1,0.0,3.141592653589793,8.300019544549286e-05,-0.15432053804397583,-3.1415927410125732,0.0
392,speed_zero_return_0.08_t0,39.2,0.0,3.141592653589793,0.00010179608943872154,-0.15514624118804932,-3.1415927410125732,0.0
393,speed_zero_return_0.08_t0,39.300000000000004,0.0,3.141592653589793,7.361803000094369e-05,-0.15782758593559265,-3.1415927410125732,0.0
394,speed_zero_return_0.08_t0,39.400000000000006,0.0,3.141592653589793,8.748076652409509e-05,-0.15590234100818634,-3.1415927410125732,0.0
395,speed_zero_return_0.08_t0,39.5,0.0,3.141592653589793,7.507077680202201e-05,-0.1558087319135666,-3.1415927410125732,0.0
396,speed_zero_return_0.08_t0,39.6,0.0,3.141592653589793,0.00013450480764731765,-0.15758506953716278,-3.1415927410125732,0.0
397,speed_zero_return_0.08_t0,39.7,0.0,3.141592653589793,7.804839697200805e-05,-0.1560165137052536,-3.1415927410125732,0.0
398,speed_zero_return_0.08_t0,39.800000000000004,0.0,3.141592653589793,0.00010657338134478778,-0.15643611550331116,-3.1415927410125732,0.0
399,speed_zero_return_0.08_t0,39.900000000000006,0.0,3.141592653589793,8.371365402126685e-05,-0.15780839323997498,-3.1415927410125732,0.0
400,speed_zero_return_0.08_t0,40.0,0.0,3.141592653589793,0.00010767067578854039,-0.15667995810508728,-3.1415927410125732,0.0
401,speed_zero_return_0.08_t0,40.1,0.0,3.141592653589793,8.49671196192503e-05,-0.15636833012104034,-3.1415927410125732,0.0
402,heading_step_reset_0.08_t0,40.2,0.0,0.0,0.00010553647007327527,-0.15763644874095917,0.0,0.0
403,heading_step_reset_0.08_t0,40.300000000000004,0.0,0.0,-0.00018144689965993166,-0.15136252343654633,0.0,0.0
404,heading_step_reset_0.08_t0,40.400000000000006,0.0,0.0,0.00010908974218182266,-0.1481528878211975,0.0,0.0
405,heading_step_reset_0.08_t0,40.5,0.0,0.0,-0.00042955376557074487,-0.1463417112827301,0.0,0.0
406,heading_step_reset_0.08_t0,40.6,0.0,0.0,-6.274064799072221e-05,-0.14787055552005768,0.0,0.0
407,heading_step_reset_0.08_t0,40.7,0.0,0.0,-0.00011300161713734269,-0.14594806730747223,0.0,0.0
408,heading_step_reset_0.08_t0,40.800000000000004,0.0,0.0,-0.00042145090992562473,-0.14437098801136017,0.0,0.0
409,heading_step_reset_0.08_t0,40.900000000000006,0.0,0.0,0.00017130396736320108,-0.14599192142486572,0.0,0.0
410,heading_step_reset_0.08_t0,41.0,0.0,0.0,-2.3039067400532076e-06,-0.14494222402572632,0.0,0.0
411,heading_step_reset_0.08_t0,41.1,0.0,0.0,-0.0001578454684931785,-0.1433737725019455,0.0,0.0
412,heading_step_reset_0.08_t0,41.2,0.0,0.0,0.00042200114694423974,-0.14520257711410522,0.0,0.0
413,heading_step_reset_0.08_t0,41.300000000000004,0.0,0.0,0.00038826896343380213,-0.14593347907066345,0.0,0.0
414,heading_step_reset_0.08_t0,41.400000000000006,0.0,0.0,0.00017667569045443088,-0.14262640476226807,0.0,0.0
415,heading_step_reset_0.08_t0,41.5,0.0,0.0,0.000723597186151892,-0.1447352021932602,0.0,0.0
416,heading_step_reset_0.08_t0,41.6,0.0,0.0,0.0006598660256713629,-0.14537903666496277,0.0,0.0
417,heading_step_reset_0.08_t0,41.7,0.0,0.0,0.0005631204112432897,-0.14206139743328094,0.0,0.0
418,heading_step_reset_0.08_t0,41.800000000000004,0.0,0.0,0.00093500642105937,-0.14199306070804596,0.0,0.0
419,heading_step_reset_0.08_t0,41.900000000000006,0.0,0.0,0.0008951005293056369,-0.14467568695545197,0.0,0.0
420,heading_step_reset_0.08_t0,42.0,0.0,0.0,0.0008260650211013854,-0.14405392110347748,0.0,0.0
421,heading_step_reset_0.08_t0,42.1,0.0,0.0,0.0012390415649861097,-0.14160732924938202,0.0,0.0
422,heading_step_reset_0.08_t0,42.2,0.0,0.0,0.0012090157251805067,-0.14263050258159637,0.0,0.0
423,heading_step_reset_0.08_t0,42.300000000000004,0.0,0.0,0.000971585453953594,-0.14339298009872437,0.0,0.0
424,heading_step_reset_0.08_t0,42.400000000000006,0.0,0.0,0.0012804842554032803,-0.14170020818710327,0.0,0.0
425,heading_step_reset_0.08_t0,42.5,0.0,0.0,0.0011139122070744634,-0.14208616316318512,0.0,0.0
426,heading_step_reset_0.08_t0,42.6,0.0,0.0,0.001010076142847538,-0.14346757531166077,0.0,0.0
427,heading_step_reset_0.08_t0,42.7,0.0,0.0,0.0011190843069925904,-0.1416691392660141,0.0,0.0
428,heading_step_reset_0.08_t0,42.800000000000004,0.0,0.0,0.0009187577525153756,-0.14219795167446136,0.0,0.0
429,heading_step_reset_0.08_t0,42.900000000000006,0.0,0.0,0.000952548929490149,-0.14337874948978424,0.0,0.0
430,heading_step_reset_0.08_t0,43.0,0.0,0.0,0.000922459876164794,-0.1414022296667099,0.0,0.0
431,heading_step_reset_0.08_t0,43.1,0.0,0.0,0.0010046991519629955,-0.1421043425798416,0.0,0.0
432,speed_hold_out_0.11_t0,43.2,0.11,0.0,0.000977176008746028,-0.1429421454668045,0.0,0.10941176116466522
433,speed_hold_out_0.11_t0,43.300000000000004,0.11,0.0,0.00039299263153225183,-0.12273955345153809,0.0,0.10941176116466522
434,speed_hold_out_0.11_t0,43.400000000000006,0.11,0.0,-0.002652387134730816,-0.08657347410917282,0.0,0.10941176116466522
435,speed_hold_out_0.11_t0,43.5,0.11,0.0,-0.008691691793501377,0.1262790560722351,0.0,0.10941176116466522
436,speed_hold_out_0.11_t0,43.6,0.11,0.0,-0.012405634857714176,0.252135306596756,0.0,0.10941176116466522
437,speed_hold_out_0.11_t0,43.7,0.11,0.0,-0.02172294445335865,0.5603048205375671,0.0,0.10941176116466522
438,speed_hold_out_0.11_t0,43.800000000000004,0.11,0.0,-0.027439774945378304,0.7301556468009949,0.0,0.10941176116466522
439,speed_hold_out_0.11_t0,43.900000000000006,0.11,0.0,-0.037522319704294205,1.0916608572006226,0.0,0.10941176116466522
